loan_amnt,int_rate,term_in_months,grade,job_title,home_ownership,annual_inc,loan_status,purpose,did_default
30000,0.2235,36,D,Foreman,MORTGAGE,78000.0,Fully Paid,debt_consolidation,False
12000,0.1992,60,D,Operations Manager,RENT,87000.0,Fully Paid,credit_card,False
20000,0.1894,60,D,Teacher,MORTGAGE,110000.0,Fully Paid,debt_consolidation,False
20000,0.1273,60,B,Nurse,MORTGAGE,60000.0,Fully Paid,credit_card,False
14000,0.1447,36,C,Office Manager,MORTGAGE,75000.0,Fully Paid,debt_consolidation,False
40000,0.0846,36,A,Owner,MORTGAGE,180000.0,Charged Off,debt_consolidation,True
2500,0.1447,36,C,General Manager,MORTGAGE,64500.0,Fully Paid,medical,False
8000,0.1614,36,C,Teacher,RENT,92000.0,Fully Paid,debt_consolidation,False
14000,0.1047,36,B,Supervisor,MORTGAGE,77400.0,Fully Paid,credit_card,False
10000,0.2089,60,D,Manager,RENT,45000.0,Fully Paid,debt_consolidation,False
24000,0.2631,60,E,Supervisor,MORTGAGE,127000.0,Fully Paid,credit_card,False
7200,0.1691,36,C,Supervisor,RENT,47500.0,Fully Paid,credit_card,False
15000,0.1691,60,C,Supervisor,MORTGAGE,37000.0,Fully Paid,credit_card,False
8400,0.1447,36,C,Nurse,RENT,93200.0,Fully Paid,debt_consolidation,False
32000,0.1691,60,C,Operations Manager,RENT,85000.0,Fully Paid,debt_consolidation,False
6000,0.1273,36,B,Teacher,MORTGAGE,61000.0,Fully Paid,home_improvement,False
25000,0.1008,36,B,Assistant Manager,RENT,83000.0,Fully Paid,debt_consolidation,False
12150,0.2235,60,D,Teacher,MORTGAGE,54000.0,Fully Paid,debt_consolidation,False
1400,0.1894,36,D,Nurse,MORTGAGE,61000.0,Fully Paid,major_purchase,False
9775,0.1106,36,B,Director,MORTGAGE,160000.0,Fully Paid,credit_card,False
5000,0.1047,36,B,Administrative Assistant,OWN,43000.0,Fully Paid,debt_consolidation,False
25000,0.0784,36,A,Truck Driver,MORTGAGE,78000.0,Fully Paid,debt_consolidation,False
9000,0.1691,36,C,Teacher,OWN,40000.0,Fully Paid,debt_consolidation,False
14000,0.1008,36,B,Nurse,MORTGAGE,130000.0,Fully Paid,other,False
36000,0.1614,60,C,Controller,MORTGAGE,180000.0,Fully Paid,home_improvement,False
30000,0.1502,36,C,Software Engineer,MORTGAGE,200000.0,Fully Paid,debt_consolidation,False
9000,0.0721,36,A,CEO,MORTGAGE,124000.0,Fully Paid,debt_consolidation,False
24975,0.2727,36,E,Nurse,MORTGAGE,180000.0,Fully Paid,medical,False
30000,0.1691,60,C,Teacher,MORTGAGE,112000.0,Fully Paid,debt_consolidation,False
5400,0.1356,36,C,Executive Assistant,MORTGAGE,15000.0,Fully Paid,car,False
25000,0.1447,60,C,Vice President,RENT,160000.0,Fully Paid,credit_card,False
16000,0.2534,60,E,Sales,MORTGAGE,55000.0,Fully Paid,debt_consolidation,False
10100,0.1106,36,B,Manager,RENT,60000.0,Fully Paid,medical,False
30000,0.1502,60,C,Office Manager,MORTGAGE,71888.0,Fully Paid,debt_consolidation,False
3500,0.1047,36,B,Manager,MORTGAGE,75500.0,Fully Paid,other,False
8000,0.1106,36,B,President,OWN,130000.0,Fully Paid,credit_card,False
7925,0.1992,36,D,Supervisor,MORTGAGE,65000.0,Fully Paid,debt_consolidation,False
12000,0.0846,36,A,Project Manager,RENT,41000.0,Fully Paid,debt_consolidation,False
15000,0.2437,36,E,Administrative Assistant,RENT,30000.0,Fully Paid,debt_consolidation,False
10000,0.1447,36,C,Driver,RENT,24000.0,Fully Paid,debt_consolidation,False
30000,0.2089,36,D,Supervisor,MORTGAGE,113000.0,Fully Paid,debt_consolidation,False
10000,0.1273,36,B,Police Officer,OWN,80000.0,Fully Paid,debt_consolidation,False
8000,0.0611,36,A,Accountant,RENT,55000.0,Fully Paid,other,False
3000,0.1047,36,B,Nurse,MORTGAGE,100000.0,Fully Paid,home_improvement,False
35000,0.1047,60,B,Nurse,MORTGAGE,63648.0,Fully Paid,debt_consolidation,False
30000,0.1502,36,C,Nurse,RENT,76000.0,Fully Paid,debt_consolidation,False
8000,0.1356,36,C,Driver,MORTGAGE,65000.0,Fully Paid,debt_consolidation,False
7500,0.2437,36,E,Nurse,OWN,83000.0,Fully Paid,debt_consolidation,False
15000,0.1356,60,C,Sales,RENT,115000.0,Fully Paid,credit_card,False
8000,0.1614,36,C,Attorney,MORTGAGE,85000.0,Fully Paid,vacation,False
19250,0.3017,60,F,Supervisor,MORTGAGE,52000.0,Fully Paid,car,False
20000,0.1155,36,B,General Manager,OWN,144484.0,Fully Paid,debt_consolidation,False
10000,0.1356,36,C,Nurse,MORTGAGE,72000.0,Fully Paid,credit_card,False
19925,0.2339999999999999,36,E,Nurse,MORTGAGE,85000.0,Fully Paid,credit_card,False
12000,0.0611,36,A,Teacher,MORTGAGE,61000.0,Fully Paid,credit_card,False
6500,0.1614,36,C,Teacher,MORTGAGE,70000.0,Fully Paid,debt_consolidation,False
18000,0.0784,36,A,Analyst,RENT,125000.0,Fully Paid,debt_consolidation,False
15000,0.1894,36,D,Manager,RENT,86000.0,Fully Paid,debt_consolidation,False
30000,0.2534,60,E,Nurse,MORTGAGE,130000.0,Fully Paid,debt_consolidation,False
3500,0.0784,36,A,Manager,MORTGAGE,52000.0,Fully Paid,home_improvement,False
6500,0.0846,36,A,Manager,MORTGAGE,73000.0,Fully Paid,debt_consolidation,False
40000,0.0846,36,A,Manager,MORTGAGE,195000.0,Fully Paid,debt_consolidation,False
4800,0.1614,36,C,Teacher,MORTGAGE,62000.0,Fully Paid,debt_consolidation,False
5000,0.1447,36,C,Nurse,MORTGAGE,65000.0,Fully Paid,other,False
35000,0.0784,60,A,Analyst,MORTGAGE,105000.0,Fully Paid,debt_consolidation,False
13000,0.1106,36,B,Account Manager,RENT,50000.0,Fully Paid,debt_consolidation,False
4000,0.1106,36,B,Sales,MORTGAGE,65000.0,Fully Paid,credit_card,False
18000,0.1691,60,C,Director,RENT,118000.0,Fully Paid,debt_consolidation,False
15000,0.0721,36,A,Manager,RENT,95000.0,Fully Paid,credit_card,False
26000,0.1614,36,C,Foreman,OWN,80000.0,Fully Paid,home_improvement,False
4000,0.0846,36,A,Manager,MORTGAGE,30000.0,Fully Paid,debt_consolidation,False
2200,0.0846,36,A,Teacher,MORTGAGE,85000.0,Fully Paid,other,False
1500,0.1691,36,C,Consultant,OWN,45000.0,Fully Paid,debt_consolidation,False
5500,0.2437,36,E,Software Engineer,RENT,106000.0,Fully Paid,credit_card,False
20000,0.1614,60,C,Teacher,MORTGAGE,88370.04,Fully Paid,credit_card,False
6000,0.0721,36,A,Accountant,RENT,75000.0,Fully Paid,other,False
15000,0.1008,36,B,Nurse,RENT,100000.0,Fully Paid,credit_card,False
5000,0.1502,36,C,Manager,MORTGAGE,33677.0,Fully Paid,debt_consolidation,False
10000,0.1106,36,B,Paralegal,OWN,35600.0,Fully Paid,debt_consolidation,False
10000,0.1992,36,D,Accountant,MORTGAGE,45000.0,Fully Paid,debt_consolidation,False
35000,0.2534,60,E,Teacher,OWN,230000.0,Fully Paid,other,False
24000,0.1691,60,C,Teacher,MORTGAGE,70000.0,Fully Paid,debt_consolidation,False
19200,0.1106,36,B,Police Officer,MORTGAGE,90000.0,Fully Paid,debt_consolidation,False
3000,0.1008,36,B,Program Manager,RENT,96844.0,Fully Paid,credit_card,False
22700,0.0846,36,A,Nurse,OWN,56000.0,Fully Paid,debt_consolidation,False
40000,0.1447,60,C,Manager,OWN,100000.0,Fully Paid,debt_consolidation,False
6000,0.0611,36,A,Manager,MORTGAGE,85000.0,Fully Paid,debt_consolidation,False
2600,0.2235,36,D,Assistant Manager,RENT,75000.0,Fully Paid,debt_consolidation,False
20000,0.1447,60,C,Truck Driver,MORTGAGE,46000.0,Fully Paid,debt_consolidation,False
2000,0.1047,36,B,Server,RENT,48000.0,Fully Paid,other,False
2500,0.0784,36,A,Sales,MORTGAGE,80000.0,Fully Paid,debt_consolidation,False
7000,0.0784,36,A,Teacher,RENT,50000.0,Fully Paid,debt_consolidation,False
17200,0.1502,60,C,Teacher,MORTGAGE,37000.0,Fully Paid,debt_consolidation,False
1000,0.1047,36,B,Manager,RENT,90000.0,Fully Paid,credit_card,False
10000,0.0667,36,A,Manager,OWN,60000.0,Fully Paid,home_improvement,False
20000,0.1008,36,B,Teacher,RENT,60000.0,Fully Paid,debt_consolidation,False
15000,0.1691,36,C,Teacher,MORTGAGE,66185.0,Fully Paid,credit_card,False
4800,0.0667,36,A,Accountant,RENT,51000.0,Fully Paid,major_purchase,False
14500,0.0611,36,A,Office Manager,RENT,74000.0,Fully Paid,debt_consolidation,False
14000,0.0784,36,A,Office Manager,MORTGAGE,70200.0,Fully Paid,debt_consolidation,False
3500,0.1894,36,D,Driver,RENT,48000.0,Fully Paid,debt_consolidation,False
12000,0.2631,36,E,Branch Manager,OWN,45000.0,Fully Paid,debt_consolidation,False
16000,0.1614,36,C,Manager,MORTGAGE,55000.0,Fully Paid,other,False
22000,0.1008,60,B,Technician,MORTGAGE,150000.0,Fully Paid,debt_consolidation,False
12000,0.1992,60,D,Nurse,MORTGAGE,86000.0,Fully Paid,debt_consolidation,False
5100,0.2727,36,E,Manager,OWN,110000.0,Fully Paid,home_improvement,False
30000,0.2631,60,E,Sales,RENT,100000.0,Fully Paid,debt_consolidation,False
30000,0.2727,60,E,Nurse,OWN,78000.0,Fully Paid,debt_consolidation,False
13500,0.2235,60,D,Nurse,RENT,50000.0,Fully Paid,credit_card,False
20000,0.1614,36,C,Driver,OWN,104000.0,Fully Paid,debt_consolidation,False
5000,0.1155,36,B,Manager,MORTGAGE,83000.0,Fully Paid,medical,False
25000,0.1047,36,B,Manager,MORTGAGE,90000.0,Fully Paid,debt_consolidation,False
20000,0.1008,60,B,Program Manager,MORTGAGE,150000.0,Fully Paid,debt_consolidation,False
10000,0.1356,36,C,Supervisor,RENT,50000.0,Fully Paid,credit_card,False
32000,0.1155,36,B,Accountant,RENT,85000.0,Fully Paid,debt_consolidation,False
16000,0.0846,36,A,CEO,OWN,120000.0,Fully Paid,debt_consolidation,False
36000,0.1273,60,B,Sales Manager,MORTGAGE,80000.0,Fully Paid,debt_consolidation,False
19200,0.2089,60,D,Nurse,MORTGAGE,82000.0,Fully Paid,debt_consolidation,False
32000,0.1106,36,B,Manager,RENT,60000.0,Fully Paid,house,False
10000,0.0846,36,A,Nurse,MORTGAGE,32000.0,Fully Paid,debt_consolidation,False
35000,0.1614,36,C,Nurse,MORTGAGE,160000.0,Fully Paid,debt_consolidation,False
4800,0.0667,36,A,Supervisor,MORTGAGE,48000.0,Fully Paid,home_improvement,False
10000,0.0721,36,A,Manager,MORTGAGE,100000.0,Fully Paid,debt_consolidation,False
25000,0.1047,36,B,Engineer,RENT,80000.0,Fully Paid,credit_card,False
8000,0.1447,36,C,Nurse,OWN,55000.0,Fully Paid,credit_card,False
1000,0.0721,36,A,Manager,MORTGAGE,70000.0,Fully Paid,debt_consolidation,False
8500,0.1047,36,B,Manager,MORTGAGE,60000.0,Fully Paid,debt_consolidation,False
27600,0.1008,60,B,Police Officer,MORTGAGE,95000.0,Fully Paid,debt_consolidation,False
4050,0.1614,36,C,Sales,OWN,50000.0,Fully Paid,debt_consolidation,False
3400,0.0721,36,A,Teacher,MORTGAGE,43000.0,Fully Paid,major_purchase,False
6000,0.1614,36,C,Manager,OWN,80000.0,Fully Paid,house,False
10000,0.0846,36,A,Office Manager,MORTGAGE,52000.0,Fully Paid,debt_consolidation,False
8000,0.0784,36,A,Operations Manager,RENT,32000.0,Fully Paid,debt_consolidation,False
40000,0.0611,36,A,Owner,MORTGAGE,100000.0,Fully Paid,credit_card,False
29975,0.3079,60,G,Engineer,MORTGAGE,78000.0,Fully Paid,debt_consolidation,False
6000,0.1691,36,C,General Manager,MORTGAGE,68000.0,Fully Paid,small_business,False
5000,0.2235,36,D,Manager,RENT,75000.0,Fully Paid,other,False
12800,0.1502,36,C,Consultant,MORTGAGE,60000.0,Fully Paid,credit_card,False
20000,0.2339999999999999,60,E,CEO,RENT,80000.0,Fully Paid,other,False
8000,0.1106,36,B,Sales,MORTGAGE,185000.0,Fully Paid,home_improvement,False
3600,0.1502,36,C,Police Officer,MORTGAGE,110000.0,Fully Paid,credit_card,False
5300,0.1691,36,C,Driver,MORTGAGE,60000.0,Fully Paid,debt_consolidation,False
21325,0.1155,60,B,Manager,MORTGAGE,77000.0,Fully Paid,credit_card,False
24000,0.2727,60,E,Consultant,RENT,120000.0,Fully Paid,debt_consolidation,False
7200,0.1008,36,B,Nurse,RENT,70000.0,Fully Paid,other,False
11000,0.1273,36,B,Supervisor,MORTGAGE,68000.0,Fully Paid,debt_consolidation,False
4000,0.0784,36,A,Teacher,RENT,88000.0,Fully Paid,credit_card,False
10000,0.1047,36,B,Manager,MORTGAGE,24960.0,Fully Paid,debt_consolidation,False
13600,0.0611,36,A,Operations Manager,MORTGAGE,68000.0,Fully Paid,debt_consolidation,False
18000,0.1008,60,B,Teacher,MORTGAGE,95000.0,Fully Paid,debt_consolidation,False
20000,0.2089,60,D,Electrician,MORTGAGE,52000.0,Fully Paid,debt_consolidation,False
22000,0.1447,36,C,Engineer,RENT,100000.0,Charged Off,small_business,True
19200,0.1502,36,C,Police Officer,MORTGAGE,110000.0,Fully Paid,debt_consolidation,False
3700,0.0667,36,A,Manager,MORTGAGE,77500.0,Fully Paid,home_improvement,False
28000,0.2235,60,D,Supervisor,MORTGAGE,100000.0,Fully Paid,debt_consolidation,False
2000,0.1047,36,B,Driver,MORTGAGE,38000.0,Fully Paid,debt_consolidation,False
4000,0.1447,36,C,Manager,RENT,50000.0,Fully Paid,debt_consolidation,False
16000,0.1691,60,C,Administrative Assistant,RENT,50000.0,Fully Paid,debt_consolidation,False
30000,0.1047,36,B,General Manager,MORTGAGE,110000.0,Fully Paid,debt_consolidation,False
14000,0.2631,60,E,Project Manager,MORTGAGE,67000.0,Fully Paid,debt_consolidation,False
6000,0.1106,36,B,Supervisor,MORTGAGE,70000.0,Fully Paid,moving,False
30000,0.1273,60,B,Teacher,MORTGAGE,71000.0,Fully Paid,home_improvement,False
20000,0.0611,36,A,Teacher,MORTGAGE,200000.0,Fully Paid,home_improvement,False
27000,0.0667,36,A,Supervisor,MORTGAGE,80600.0,Fully Paid,debt_consolidation,False
30000,0.1008,60,B,Nurse,MORTGAGE,75000.0,Fully Paid,house,False
40000,0.0611,36,A,Owner,RENT,300000.0,Fully Paid,debt_consolidation,False
14000,0.1797,36,D,Account Manager,MORTGAGE,85000.0,Fully Paid,credit_card,False
24000,0.1356,36,C,General Manager,RENT,85000.0,Fully Paid,debt_consolidation,False
1000,0.2631,36,E,Administrative Assistant,OWN,53000.0,Fully Paid,other,False
22000,0.2235,60,D,Software Engineer,OWN,68000.0,Fully Paid,debt_consolidation,False
10000,0.1047,36,B,Operations Manager,RENT,72000.0,Fully Paid,debt_consolidation,False
16000,0.1155,60,B,Project Manager,MORTGAGE,125000.0,Fully Paid,credit_card,False
17200,0.1992,60,D,Supervisor,MORTGAGE,66900.0,Fully Paid,debt_consolidation,False
20000,0.0611,36,A,Consultant,MORTGAGE,100050.0,Fully Paid,debt_consolidation,False
15000,0.1356,36,C,Sales,RENT,55000.0,Fully Paid,debt_consolidation,False
16000,0.1691,36,C,Operations Manager,RENT,85000.0,Fully Paid,debt_consolidation,False
10000,0.1155,36,B,Supervisor,MORTGAGE,70000.0,Fully Paid,home_improvement,False
20000,0.1047,36,B,Driver,MORTGAGE,80000.0,Fully Paid,debt_consolidation,False
7000,0.1502,36,C,Teacher,RENT,32700.0,Fully Paid,debt_consolidation,False
10500,0.1273,60,B,Nurse,MORTGAGE,65000.0,Fully Paid,debt_consolidation,False
8000,0.1356,36,C,Administrative Assistant,RENT,42000.0,Fully Paid,debt_consolidation,False
20800,0.1106,36,B,Police Officer,MORTGAGE,106000.0,Fully Paid,debt_consolidation,False
26000,0.1992,60,D,Technician,RENT,45000.0,Fully Paid,debt_consolidation,False
14000,0.0846,60,A,Mechanic,MORTGAGE,78000.0,Fully Paid,debt_consolidation,False
7000,0.0611,36,A,Server,RENT,20000.0,Fully Paid,credit_card,False
10500,0.1155,36,B,Consultant,RENT,105000.0,Fully Paid,debt_consolidation,False
16000,0.0846,60,A,Teacher,RENT,73000.0,Fully Paid,debt_consolidation,False
11000,0.1894,60,D,Paralegal,MORTGAGE,48000.0,Fully Paid,home_improvement,False
3000,0.0846,36,A,Sales,MORTGAGE,120000.0,Fully Paid,debt_consolidation,False
9000,0.1155,36,B,Nurse,MORTGAGE,97000.0,Fully Paid,debt_consolidation,False
1500,0.1797,36,D,Teacher,MORTGAGE,50000.0,Fully Paid,other,False
10000,0.1614,36,C,Owner,MORTGAGE,60000.0,Fully Paid,credit_card,False
35000,0.2235,60,D,Controller,MORTGAGE,140000.0,Fully Paid,credit_card,False
10000,0.1502,60,C,Nurse,OWN,82000.0,Fully Paid,debt_consolidation,False
10500,0.1894,36,D,Nurse,MORTGAGE,72000.0,Fully Paid,debt_consolidation,False
16000,0.0611,36,A,Owner,RENT,95000.0,Fully Paid,credit_card,False
11500,0.1356,36,C,Teacher,RENT,56000.0,Fully Paid,credit_card,False
5000,0.2235,36,D,Sales,RENT,102000.0,Charged Off,other,True
25000,0.1273,60,B,Teacher,MORTGAGE,54023.0,Fully Paid,other,False
8000,0.0721,36,A,Manager,RENT,106000.0,Fully Paid,credit_card,False
6000,0.2089,36,D,Project Manager,MORTGAGE,230000.0,Fully Paid,debt_consolidation,False
4000,0.0667,36,A,Manager,RENT,42000.0,Fully Paid,credit_card,False
10425,0.1447,60,C,Supervisor,MORTGAGE,125000.0,Fully Paid,debt_consolidation,False
40000,0.1447,60,C,Teacher,MORTGAGE,10000.0,Fully Paid,credit_card,False
12000,0.1155,36,B,Office Manager,RENT,82000.0,Fully Paid,credit_card,False
25000,0.1155,60,B,Nurse,RENT,102000.0,Fully Paid,credit_card,False
15000,0.0611,36,A,Nurse,MORTGAGE,100000.0,Fully Paid,debt_consolidation,False
30000,0.1614,60,C,Nurse,MORTGAGE,85000.0,Fully Paid,debt_consolidation,False
35000,0.1356,60,C,Director,MORTGAGE,180000.0,Fully Paid,credit_card,False
20000,0.0611,36,A,Manager,OWN,58000.0,Fully Paid,credit_card,False
2000,0.2235,36,D,Sales,MORTGAGE,66000.0,Fully Paid,other,False
24000,0.1155,36,B,Manager,MORTGAGE,100000.0,Fully Paid,credit_card,False
4200,0.2235,36,D,Manager,MORTGAGE,52000.0,Fully Paid,home_improvement,False
3200,0.1155,36,B,Attorney,RENT,85000.0,Fully Paid,small_business,False
12000,0.1106,36,B,Manager,RENT,75000.0,Fully Paid,debt_consolidation,False
35000,0.1614,60,C,Manager,MORTGAGE,100000.0,Fully Paid,credit_card,False
30000,0.0846,36,A,Software Engineer,MORTGAGE,82750.0,Fully Paid,credit_card,False
4000,0.0784,36,A,Mechanic,MORTGAGE,37000.0,Fully Paid,debt_consolidation,False
5000,0.1894,36,D,Manager,RENT,60000.0,Fully Paid,car,False
21000,0.1047,60,B,Driver,MORTGAGE,75000.0,Fully Paid,credit_card,False
10000,0.0846,36,A,Sales,MORTGAGE,150000.0,Fully Paid,debt_consolidation,False
4800,0.0846,36,A,Project Manager,OWN,43500.0,Fully Paid,debt_consolidation,False
5000,0.2534,36,E,Sales,RENT,66000.0,Fully Paid,other,False
5000,0.0784,36,A,Driver,OWN,48000.0,Fully Paid,debt_consolidation,False
10000,0.1106,36,B,Technician,MORTGAGE,45000.0,Fully Paid,debt_consolidation,False
2000,0.0721,36,A,Owner,MORTGAGE,62000.0,Fully Paid,debt_consolidation,False
4800,0.0721,36,A,Electrician,RENT,50000.0,Fully Paid,debt_consolidation,False
20000,0.0784,36,A,Nurse,MORTGAGE,80000.0,Fully Paid,medical,False
12000,0.1008,36,B,Attorney,MORTGAGE,285000.0,Fully Paid,home_improvement,False
20000,0.1797,60,D,Project Manager,RENT,83000.0,Fully Paid,credit_card,False
3600,0.1614,36,C,Administrator,RENT,45000.0,Fully Paid,credit_card,False
20025,0.1614,36,C,Manager,MORTGAGE,200000.0,Fully Paid,debt_consolidation,False
24000,0.0784,36,A,Manager,RENT,140000.0,Fully Paid,credit_card,False
2500,0.1106,36,B,Supervisor,MORTGAGE,70000.0,Fully Paid,debt_consolidation,False
4800,0.2339999999999999,36,E,Account Manager,RENT,65000.0,Fully Paid,debt_consolidation,False
16000,0.1008,60,B,Supervisor,RENT,120000.0,Fully Paid,debt_consolidation,False
12550,0.2727,60,E,Project Manager,RENT,149600.0,Fully Paid,credit_card,False
6000,0.1356,36,C,Technician,RENT,73000.0,Fully Paid,debt_consolidation,False
14500,0.0721,36,A,Nurse,MORTGAGE,75000.0,Fully Paid,debt_consolidation,False
30000,0.1894,60,D,Driver,MORTGAGE,190000.0,Fully Paid,debt_consolidation,False
16000,0.1447,36,C,Owner,MORTGAGE,72000.0,Fully Paid,debt_consolidation,False
21000,0.1008,60,B,Supervisor,MORTGAGE,71000.0,Fully Paid,debt_consolidation,False
18900,0.2437,60,E,Assistant Manager,RENT,42000.0,Charged Off,debt_consolidation,True
5300,0.2437,36,E,General Manager,MORTGAGE,64000.0,Fully Paid,small_business,False
25000,0.1273,60,B,Manager,MORTGAGE,84293.0,Fully Paid,major_purchase,False
6000,0.0611,36,A,Driver,RENT,105000.0,Fully Paid,home_improvement,False
7500,0.0721,36,A,Driver,MORTGAGE,89000.0,Fully Paid,home_improvement,False
15000,0.1691,36,C,Nurse,OWN,72500.0,Fully Paid,home_improvement,False
4200,0.0784,36,A,Nurse,MORTGAGE,62800.0,Fully Paid,credit_card,False
10000,0.0667,36,A,Mechanic,MORTGAGE,50000.0,Fully Paid,credit_card,False
10750,0.2089,36,D,Teacher,RENT,64000.0,Fully Paid,major_purchase,False
8000,0.0784,36,A,Teacher,RENT,52872.0,Fully Paid,other,False
6000,0.0611,36,A,Nurse,MORTGAGE,75000.0,Fully Paid,major_purchase,False
20000,0.2089,60,D,Analyst,RENT,76000.0,Fully Paid,debt_consolidation,False
1925,0.2235,36,D,Supervisor,RENT,65000.0,Charged Off,medical,True
7200,0.0721,36,A,Sales,MORTGAGE,40000.0,Fully Paid,home_improvement,False
15000,0.2437,60,E,Mechanic,OWN,60000.0,Charged Off,home_improvement,True
40000,0.1008,60,B,Supervisor,MORTGAGE,150000.0,Fully Paid,debt_consolidation,False
18000,0.0784,36,A,Administrator,MORTGAGE,75000.0,Fully Paid,debt_consolidation,False
10000,0.1614,36,C,Truck Driver,MORTGAGE,60000.0,Fully Paid,debt_consolidation,False
7000,0.0667,36,A,Nurse,MORTGAGE,51000.0,Fully Paid,debt_consolidation,False
3000,0.1992,36,D,Administrative Assistant,RENT,53000.0,Fully Paid,debt_consolidation,False
12500,0.1106,60,B,Paralegal,RENT,39500.0,Fully Paid,credit_card,False
24000,0.1614,36,C,Nurse,MORTGAGE,74318.0,Fully Paid,debt_consolidation,False
15000,0.0721,36,A,Program Manager,MORTGAGE,185000.0,Fully Paid,credit_card,False
4800,0.2089,36,D,Server,RENT,60000.0,Fully Paid,medical,False
1500,0.0611,36,A,Consultant,MORTGAGE,105000.0,Fully Paid,vacation,False
18000,0.1008,60,B,Manager,MORTGAGE,110000.0,Fully Paid,home_improvement,False
15000,0.1273,36,B,General Manager,MORTGAGE,85000.0,Fully Paid,debt_consolidation,False
5000,0.1447,36,C,Project Manager,OWN,102500.0,Fully Paid,debt_consolidation,False
10000,0.1992,36,D,Teacher,MORTGAGE,52000.0,Fully Paid,moving,False
30000,0.1797,60,D,Account Manager,RENT,35000.0,Fully Paid,debt_consolidation,False
2400,0.1273,36,B,Branch Manager,MORTGAGE,62400.0,Fully Paid,other,False
12000,0.1106,36,B,Driver,OWN,80000.0,Fully Paid,credit_card,False
